Citizen_ID,Age,Gender,Annual_Income,Employment_Status,Family_Size,Education_Level,Social_Category,Disability,Rural_Urban,Scheme_Eligibility
1729,18.0,Male,976184.0,Unemployed,10,Postgraduate,OBC,No,Urban,1
1730,74.0,Male,641309.0,,3,Primary,OBC,No,Rural,1
1731,72.0,Male,785609.0,Self-employed,4,Primary,OBC,No,Rural,0
1732,20.0,Female,,Employed,4,Postgraduate,OBC,No,Urban,0
1733,41.0,Male,52419.0,Employed,6,Postgraduate,ST,No,Urban,0
1734,40.0,Male,762252.0,Unemployed,1,Secondary,OBC,No,Rural,0
1735,76.0,Male,171831.0,Employed,1,,ST,No,Urban,0
1736,80.0,Male,818976.0,Employed,2,Graduate,General,No,Rural,1
1737,78.0,Female,676087.0,Unemployed,4,Secondary,General,No,Rural,1
1738,25.0,Male,984644.0,Employed,7,Secondary,General,No,Urban,0
1739,71.0,Female,486700.0,Self-employed,6,Graduate,ST,No,Rural,1
1740,74.0,Male,244941.0,Employed,9,Postgraduate,SC,Yes,Urban,1
1741,64.0,Male,226282.0,Self-employed,7,Graduate,General,No,Rural,0
1742,54.0,Female,894032.0,Employed,5,Graduate,OBC,No,Urban,1
1743,20.0,Male,952899.0,Employed,6,Secondary,General,No,Rural,0
1744,68.0,Female,390641.0,Employed,10,Graduate,General,,Rural,1
1745,50.0,Female,682899.0,Unemployed,9,Secondary,OBC,No,Rural,0
1746,45.0,Male,187559.0,Unemployed,1,Postgraduate,ST,No,Rural,0
1747,64.0,Male,897124.0,Employed,9,Graduate,SC,No,Urban,0
1748,,Male,636400.0,Employed,6,Graduate,ST,No,Urban,1
1749,51.0,Male,998614.0,Unemployed,4,Postgraduate,OBC,,Urban,0
1750,52.0,Male,289040.0,Employed,5,Primary,General,No,Rural,0
1751,49.0,Male,852792.0,Unemployed,1,Postgraduate,SC,No,Urban,1
1752,41.0,Male,807739.0,Employed,7,Secondary,ST,,Rural,0
1753,31.0,Female,795778.0,Unemployed,8,Secondary,OBC,No,Rural,0
1754,49.0,Female,,Unemployed,5,Secondary,OBC,No,Rural,0
1755,73.0,Female,556805.0,Self-employed,2,Postgraduate,General,No,Urban,0
1756,63.0,Male,315161.0,Unemployed,8,Postgraduate,SC,No,Rural,1
1757,60.0,Male,398405.0,Employed,10,Primary,General,No,Rural,1
1758,33.0,Female,241196.0,Employed,7,,General,No,Rural,1
1759,21.0,Female,,Unemployed,10,Postgraduate,General,No,Rural,0
1760,69.0,Female,795658.0,Employed,9,Secondary,SC,No,Urban,0
1761,54.0,Male,494165.0,Self-employed,4,Graduate,OBC,No,Rural,0
1762,71.0,Female,763628.0,Unemployed,9,Graduate,General,No,Rural,0
1763,38.0,Female,640608.0,Employed,4,Postgraduate,General,,Urban,1
1764,31.0,Male,285067.0,Employed,3,Graduate,General,No,Urban,1
1765,48.0,Male,786661.0,Employed,3,Graduate,OBC,No,Rural,0
1766,72.0,Female,867559.0,Employed,10,Postgraduate,OBC,No,Urban,1
1767,65.0,Male,446412.0,Employed,2,Secondary,General,,Rural,0
1768,35.0,Male,387232.0,Employed,10,Secondary,SC,No,Urban,1
1769,24.0,Female,230786.0,Employed,3,Primary,SC,No,Urban,0
1770,27.0,Female,344065.0,Employed,8,Postgraduate,SC,No,Rural,1
1771,24.0,Male,841178.0,Employed,8,Graduate,General,No,Urban,1
1772,50.0,Male,904967.0,Employed,2,Primary,SC,No,Rural,0
1773,40.0,Male,115350.0,Employed,2,Graduate,OBC,No,Urban,1
1774,38.0,Female,231417.0,Unemployed,2,Graduate,OBC,No,Urban,1
1775,36.0,Male,290678.0,Employed,10,Postgraduate,SC,No,Rural,0
1776,65.0,Other,393275.0,Employed,7,Secondary,General,No,Rural,0
1777,78.0,Male,72063.0,Unemployed,6,Graduate,SC,No,Rural,1
1778,36.0,Male,691404.0,Self-employed,1,Graduate,OBC,No,Urban,0
1779,53.0,Female,514952.0,Employed,2,Primary,OBC,,Urban,0
1780,46.0,Female,925345.0,Employed,1,Postgraduate,OBC,No,Rural,0
1781,77.0,Male,391090.0,Employed,7,Secondary,ST,No,Rural,0
1782,35.0,Male,227043.0,Employed,6,Graduate,General,No,Rural,1
1783,19.0,Other,184670.0,Self-employed,2,,General,No,Urban,0
1784,18.0,Male,60564.0,Unemployed,2,Graduate,OBC,,Urban,1
1785,64.0,Female,816412.0,Unemployed,2,Primary,OBC,No,Rural,1
1786,22.0,Male,801794.0,Employed,8,Postgraduate,OBC,No,Rural,1
1787,37.0,Female,566939.0,Unemployed,7,Secondary,General,,Rural,0
1788,28.0,Female,361869.0,Employed,1,Graduate,OBC,No,Rural,0
1789,59.0,Male,660422.0,Employed,4,Graduate,SC,No,Rural,0
1790,80.0,Female,,Employed,4,Postgraduate,General,No,Rural,0
1791,19.0,Male,636373.0,Employed,7,Graduate,OBC,No,Urban,1
1792,20.0,Male,592150.0,Employed,2,Secondary,OBC,,Rural,1
1793,40.0,Female,322409.0,Self-employed,4,Graduate,OBC,No,Rural,0
1794,72.0,Male,190777.0,Employed,1,Secondary,SC,,Urban,0
1795,29.0,Female,236351.0,Employed,4,Primary,General,No,Urban,0
1796,37.0,Male,636759.0,Employed,1,Postgraduate,General,No,Rural,0
1797,22.0,Male,141080.0,Employed,2,Graduate,SC,No,Rural,1
1798,54.0,Male,523050.0,Unemployed,2,Primary,OBC,No,Urban,0
1799,55.0,Male,506195.0,Unemployed,10,Graduate,OBC,No,Rural,1
1800,47.0,Male,367972.0,Unemployed,3,,SC,No,Rural,1
1801,26.0,Female,,Employed,8,Primary,OBC,No,Urban,1
1802,51.0,Female,429028.0,Unemployed,6,Secondary,OBC,,Urban,0
1803,70.0,Female,682295.0,Self-employed,6,,ST,No,Urban,1
1804,61.0,Male,620392.0,Employed,9,Graduate,OBC,No,Rural,1
1805,52.0,Male,615222.0,Employed,8,Graduate,SC,No,Rural,0
1806,69.0,Male,828894.0,Self-employed,2,Secondary,OBC,No,Rural,0
1807,75.0,Male,950852.0,Employed,6,Graduate,OBC,No,Rural,1
1808,39.0,Female,580338.0,Employed,1,Graduate,SC,No,Rural,0
1809,61.0,Male,749312.0,Employed,9,Graduate,OBC,No,Rural,0
1810,41.0,Male,529786.0,Employed,4,Postgraduate,OBC,No,Rural,0
1811,34.0,Female,320628.0,Employed,4,Graduate,OBC,No,Urban,0
1812,27.0,Male,374792.0,Employed,9,Graduate,OBC,No,Urban,0
1813,47.0,Male,372089.0,Unemployed,3,Postgraduate,OBC,No,Urban,1
1814,73.0,Male,759038.0,Employed,5,Graduate,OBC,No,Urban,0
1815,76.0,Male,605611.0,Self-employed,1,Graduate,OBC,No,Rural,1
1816,,Female,136332.0,Employed,6,Graduate,General,No,Rural,0
1817,40.0,Male,931037.0,Self-employed,3,Secondary,SC,No,Rural,0
1818,49.0,Male,530579.0,Self-employed,1,Graduate,General,No,Rural,0
1819,34.0,Male,305540.0,Unemployed,10,Graduate,General,No,Urban,1
1820,67.0,Male,304547.0,Self-employed,6,Secondary,OBC,No,Urban,0
1821,68.0,Male,846747.0,Unemployed,10,Primary,General,,Urban,1
1822,34.0,Female,360112.0,Self-employed,2,Postgraduate,OBC,No,Rural,0
1823,31.0,Female,731879.0,Employed,8,Graduate,SC,No,Urban,1
1824,26.0,Female,321251.0,Employed,2,Secondary,General,,Rural,1
1825,,Male,564756.0,Unemployed,4,Secondary,General,No,Rural,0
1826,19.0,Female,630069.0,Employed,3,Graduate,SC,No,Rural,1
1827,62.0,Female,316013.0,Self-employed,9,Secondary,OBC,No,Rural,0
1828,42.0,Male,917415.0,Self-employed,2,Primary,General,No,Urban,1
1829,56.0,Female,994874.0,Employed,3,Graduate,General,No,Rural,1
1830,26.0,Male,505911.0,Self-employed,7,Graduate,ST,,Rural,0
1831,71.0,Male,503638.0,Employed,4,Secondary,SC,No,Rural,1
1832,39.0,Female,582259.0,Employed,6,Primary,ST,No,Rural,0
1833,60.0,Male,933237.0,Employed,3,Graduate,OBC,No,Urban,0
1834,63.0,Female,829215.0,Employed,1,Secondary,General,No,Urban,0
1835,21.0,Male,337795.0,Employed,6,Secondary,OBC,No,Urban,0
1836,43.0,Female,369118.0,Employed,4,Secondary,General,No,Rural,0
1837,75.0,Female,544509.0,Employed,2,Secondary,General,No,Rural,1
1838,46.0,Female,73446.0,Unemployed,7,Secondary,OBC,No,Urban,0
1839,62.0,Male,831707.0,Unemployed,10,Postgraduate,SC,No,Urban,1
1840,51.0,Male,219180.0,Employed,5,Secondary,OBC,Yes,Rural,1
1841,40.0,Male,578111.0,Employed,6,Secondary,SC,,Urban,1
1842,54.0,Male,194526.0,Self-employed,6,Secondary,OBC,,Rural,0
1843,28.0,Male,709292.0,Self-employed,9,Graduate,SC,No,Urban,0
1844,23.0,Female,977724.0,Employed,2,Graduate,SC,No,Rural,1
1845,35.0,Female,255162.0,Employed,6,Graduate,OBC,No,Urban,0
1846,38.0,Other,117965.0,Self-employed,9,Graduate,OBC,No,Rural,0
1847,59.0,Male,995712.0,Unemployed,4,Secondary,ST,No,Rural,0
1848,53.0,Male,516196.0,Employed,6,Postgraduate,General,No,Rural,0
1849,58.0,Male,322654.0,Employed,7,Secondary,OBC,,Rural,1
1850,55.0,Female,487261.0,Employed,1,Primary,OBC,,Rural,1
1851,51.0,Female,715897.0,Unemployed,5,Secondary,General,No,Urban,0
1852,34.0,Female,515899.0,Employed,4,Secondary,General,No,Rural,1
1853,54.0,Female,155935.0,,10,,General,No,Urban,1
1854,42.0,Female,905566.0,Employed,2,Graduate,ST,No,Rural,1
1855,55.0,Male,807993.0,Self-employed,2,Graduate,ST,No,Rural,0
1856,75.0,Male,908686.0,Unemployed,2,Primary,SC,No,Urban,0
1857,29.0,Female,551443.0,Unemployed,7,Graduate,OBC,No,Rural,0
1858,40.0,Male,303978.0,Unemployed,4,Secondary,OBC,No,Urban,1
1859,70.0,Male,719142.0,Employed,6,Graduate,OBC,No,Urban,0
1860,59.0,Female,426924.0,Self-employed,7,Primary,SC,No,Urban,1
1861,39.0,Other,,Employed,9,Primary,OBC,No,Rural,0
1862,38.0,Female,566404.0,Self-employed,2,Graduate,OBC,,Rural,0
1863,44.0,Female,902019.0,Employed,10,Graduate,ST,No,Urban,1
1864,74.0,Female,918670.0,Employed,9,Graduate,OBC,No,Rural,0
1865,48.0,Male,387864.0,,5,Primary,General,,Urban,0
1866,,Male,652292.0,Unemployed,6,Secondary,General,,Rural,1
1867,44.0,Female,72072.0,Self-employed,6,Secondary,ST,No,Rural,0
1868,57.0,Female,131015.0,Employed,3,Graduate,General,No,Urban,0
1869,51.0,Male,275075.0,Employed,10,Graduate,SC,,Urban,0
1870,29.0,Female,794298.0,Self-employed,7,Secondary,OBC,No,Rural,1
1871,62.0,Male,122746.0,Employed,7,Secondary,SC,No,Rural,0
1872,74.0,Male,,Self-employed,8,Graduate,General,No,Urban,1
1873,70.0,Female,414404.0,Unemployed,5,Secondary,SC,,Rural,0
1874,24.0,Male,449273.0,Employed,2,Secondary,SC,,Rural,0
1875,27.0,Male,178259.0,Employed,3,Graduate,General,Yes,Rural,0
1876,62.0,Male,80916.0,Employed,9,Secondary,OBC,No,Rural,0
1877,34.0,Female,601556.0,Employed,6,Postgraduate,General,No,Urban,0
1878,43.0,Male,749338.0,Employed,8,Graduate,SC,No,Urban,1
1879,38.0,Female,,Employed,8,Secondary,OBC,No,Rural,0
1880,45.0,Female,73259.0,Employed,5,Secondary,General,No,Rural,0
1881,79.0,Male,496799.0,Unemployed,1,Secondary,OBC,,Rural,1
1882,75.0,Other,653688.0,,6,Graduate,General,No,Rural,0
1883,63.0,Male,346437.0,Employed,7,Postgraduate,General,,Rural,0
1884,19.0,Other,685869.0,,9,Secondary,OBC,No,Urban,0
1885,77.0,Female,57043.0,Employed,2,Postgraduate,OBC,No,Rural,0
1886,71.0,Other,755790.0,Employed,2,Graduate,OBC,No,Urban,0
1887,60.0,Male,157009.0,Self-employed,10,Postgraduate,SC,No,Urban,0
1888,18.0,Female,875325.0,Employed,1,Graduate,OBC,No,Urban,0
1889,68.0,Male,259137.0,Self-employed,5,Graduate,General,No,Rural,0
1890,70.0,Male,211940.0,Employed,2,Graduate,OBC,No,Rural,0
1891,53.0,Female,862741.0,Unemployed,3,Graduate,General,No,Rural,0
1892,68.0,Male,569466.0,Employed,2,Secondary,General,No,Urban,1
1893,43.0,Female,859716.0,Self-employed,4,Postgraduate,General,No,Urban,1
1894,46.0,Male,963233.0,Self-employed,3,Graduate,General,No,Urban,0
1895,38.0,Male,687547.0,Unemployed,9,Graduate,General,No,Rural,0
1896,28.0,Female,150804.0,Self-employed,10,Postgraduate,General,,Rural,1
1897,57.0,Male,119000.0,Employed,2,Postgraduate,General,No,Urban,1
1898,28.0,Female,134179.0,Self-employed,7,Graduate,General,No,Urban,1
1899,53.0,Female,901481.0,Employed,3,Secondary,General,No,Urban,0
1900,66.0,Female,865697.0,Employed,10,Postgraduate,General,No,Rural,0
1901,76.0,Male,524706.0,Employed,8,Graduate,OBC,No,Rural,1
1902,56.0,Female,834514.0,Self-employed,4,Graduate,OBC,No,Rural,1
1903,57.0,Other,73880.0,Self-employed,4,Postgraduate,ST,No,Urban,0
1904,52.0,Female,921011.0,Self-employed,9,Secondary,SC,No,Urban,1
1905,71.0,Female,443471.0,Self-employed,3,Secondary,OBC,No,Rural,0
1906,51.0,Female,444718.0,Employed,7,Graduate,General,No,Urban,1
1907,72.0,Female,775552.0,Self-employed,1,Primary,OBC,No,Rural,0
1908,64.0,Female,901856.0,Self-employed,7,Graduate,SC,No,Rural,1
1909,41.0,Male,519054.0,Employed,10,Secondary,General,No,Rural,1
1910,71.0,Male,907398.0,Employed,2,Secondary,General,No,Rural,0
1911,39.0,Female,222438.0,Unemployed,6,,General,No,Rural,0
1912,22.0,Male,470641.0,Self-employed,9,Graduate,General,No,Rural,0
1913,73.0,Female,495544.0,Self-employed,6,Secondary,SC,No,Urban,0
1914,50.0,Male,819640.0,Self-employed,3,Primary,OBC,No,Rural,0
1915,75.0,Female,641684.0,Self-employed,1,Graduate,OBC,No,Urban,0
1916,53.0,Male,,Self-employed,4,Graduate,SC,No,Rural,0
1917,64.0,Male,449022.0,Unemployed,4,Postgraduate,SC,No,Urban,1
1918,37.0,Female,529490.0,Unemployed,8,Primary,General,,Urban,0
1919,36.0,Female,853538.0,Employed,10,Graduate,General,Yes,Rural,0
1920,52.0,Female,106731.0,Unemployed,10,Secondary,ST,No,Rural,1
1921,69.0,Male,125010.0,Employed,7,Secondary,OBC,No,Rural,0
1922,60.0,Female,299091.0,Self-employed,10,Postgraduate,OBC,No,Rural,0
1923,34.0,Female,344743.0,Employed,7,,SC,No,Rural,0
1924,79.0,Female,121326.0,Employed,7,Secondary,General,No,Rural,1
1925,76.0,Male,823164.0,Employed,2,Secondary,SC,No,Urban,0
1926,62.0,Female,387850.0,Unemployed,9,,General,No,Rural,1
1927,60.0,Female,583292.0,Employed,6,Graduate,General,No,Rural,1
1928,51.0,Other,551498.0,Employed,2,Graduate,OBC,No,Rural,0
1929,26.0,Male,165018.0,Employed,1,Graduate,General,No,Rural,1
1930,43.0,Female,494580.0,Employed,1,Secondary,SC,No,Urban,0
1931,19.0,Female,600080.0,Employed,1,Graduate,OBC,No,Rural,0
1932,70.0,Male,538968.0,Employed,4,Primary,OBC,No,Urban,0
1933,26.0,Male,508128.0,Employed,4,Graduate,OBC,No,Rural,0
1934,26.0,Male,104645.0,Employed,9,Graduate,SC,No,Rural,1
1935,57.0,Male,581520.0,Employed,1,Secondary,OBC,No,Rural,1
1936,34.0,Male,521426.0,Employed,3,Secondary,OBC,No,Rural,0
1937,18.0,Female,629054.0,Self-employed,3,Graduate,OBC,,Urban,0
1938,42.0,Female,694889.0,Employed,8,Secondary,General,No,Urban,1
1939,78.0,Female,131588.0,Employed,2,Secondary,OBC,No,Rural,0
1940,60.0,Female,229614.0,Employed,6,Primary,General,No,Urban,0
1941,57.0,Male,580201.0,Employed,4,Graduate,SC,No,Rural,0
1942,59.0,Male,686694.0,Employed,10,Postgraduate,General,No,Rural,1
1943,42.0,Female,163693.0,Employed,6,Graduate,OBC,No,Rural,0
1944,,Male,667737.0,Unemployed,5,Graduate,SC,No,Urban,0
1945,52.0,Male,60567.0,Unemployed,9,Graduate,OBC,No,Rural,0
1946,20.0,Male,612667.0,Employed,9,Secondary,OBC,No,Rural,1
1947,67.0,Male,780328.0,Unemployed,1,Secondary,ST,No,Rural,0
1948,54.0,Female,312463.0,Employed,3,Graduate,General,,Urban,1
1949,61.0,Male,140005.0,Self-employed,1,Graduate,General,No,Urban,0
1950,61.0,Male,947422.0,Employed,6,Graduate,OBC,No,Rural,1
1951,68.0,Male,797386.0,Unemployed,3,Graduate,OBC,No,Urban,1
1952,47.0,Female,529336.0,Employed,1,Postgraduate,SC,No,Urban,1
1953,55.0,Male,54791.0,Self-employed,6,Postgraduate,General,No,Urban,1
1954,51.0,Female,540488.0,Employed,5,Secondary,OBC,Yes,Urban,0
1955,29.0,Male,181401.0,Employed,8,Secondary,SC,,Urban,1
1956,36.0,Male,255459.0,Unemployed,2,Graduate,OBC,No,Rural,1
1957,54.0,Female,111032.0,Employed,8,Secondary,SC,No,Rural,0
1958,61.0,Male,749438.0,Unemployed,5,Postgraduate,ST,Yes,Rural,0
1959,76.0,Male,925094.0,Unemployed,8,Secondary,SC,No,Urban,1
1960,76.0,Male,595588.0,Employed,10,Graduate,SC,No,Urban,0
1961,66.0,Female,912132.0,Employed,4,Graduate,SC,No,Rural,0
1962,78.0,Male,494161.0,Employed,4,Graduate,General,,Rural,1
1963,34.0,Female,629897.0,Unemployed,10,Secondary,General,No,Urban,0
1964,27.0,Male,241634.0,Employed,4,Postgraduate,OBC,,Urban,0
1965,74.0,Male,664333.0,Employed,6,Secondary,OBC,,Rural,1
1966,72.0,Male,898333.0,Self-employed,4,,OBC,No,Rural,1
1967,66.0,Female,842135.0,Employed,9,Graduate,OBC,,Rural,0
1968,64.0,Male,798005.0,Self-employed,9,Secondary,OBC,No,Urban,1
1969,29.0,Male,375259.0,Unemployed,3,Postgraduate,OBC,No,Urban,0
1970,79.0,Male,269162.0,Employed,7,Graduate,OBC,No,Urban,0
1971,,Male,,Employed,5,Graduate,OBC,No,Rural,1
1972,41.0,Male,504926.0,Unemployed,9,Graduate,OBC,No,Urban,1
1973,36.0,Female,957764.0,Employed,2,Graduate,OBC,No,Rural,1
1974,25.0,Male,794700.0,Employed,3,Secondary,General,No,Rural,1
1975,48.0,Male,750800.0,Employed,10,Graduate,General,No,Rural,1
1976,38.0,Female,217995.0,Unemployed,5,Graduate,General,No,Urban,0
1977,34.0,Male,341946.0,Unemployed,5,Secondary,General,No,Urban,0
1978,40.0,Male,402475.0,,10,Graduate,SC,No,Rural,1
1979,54.0,Male,506120.0,Employed,7,Graduate,General,No,Urban,1
1980,71.0,Female,174786.0,Self-employed,8,,OBC,No,Rural,0
1981,33.0,Male,901601.0,Self-employed,8,Primary,OBC,No,Urban,1
1982,23.0,Female,642435.0,Employed,1,Secondary,OBC,No,Urban,1
1983,25.0,Male,,Employed,1,Primary,SC,No,Urban,1
1984,42.0,Female,918447.0,Self-employed,3,Graduate,General,No,Urban,1
1985,35.0,Male,780076.0,Self-employed,1,Postgraduate,General,No,Rural,0
1986,42.0,Female,59304.0,Unemployed,1,Primary,OBC,No,Urban,0
1987,29.0,Female,179851.0,Self-employed,10,Secondary,SC,,Rural,1
1988,32.0,Female,432873.0,Unemployed,8,Graduate,General,No,Rural,0
1989,76.0,Male,109622.0,Employed,1,Primary,OBC,No,Rural,1
1990,43.0,Male,366359.0,Unemployed,9,Primary,OBC,No,Rural,0
1991,58.0,Male,910405.0,Unemployed,2,Graduate,OBC,No,Rural,1
1992,62.0,Male,682942.0,Self-employed,9,Graduate,General,No,Urban,1
1993,43.0,Male,455737.0,Employed,7,Graduate,SC,No,Rural,1
1994,64.0,Female,299109.0,Employed,9,Graduate,General,No,Rural,1
1995,49.0,Male,336172.0,Unemployed,3,Secondary,General,,Urban,1
1996,27.0,Male,613616.0,Employed,1,Postgraduate,OBC,No,Urban,1
1997,33.0,Female,339445.0,Employed,1,Primary,OBC,No,Rural,1
1998,24.0,Female,350159.0,Self-employed,10,Secondary,SC,No,Urban,1
1999,34.0,Male,792636.0,Employed,6,Secondary,SC,,Rural,1
2000,40.0,Female,611133.0,Unemployed,7,Secondary,SC,,Rural,1
2001,43.0,Male,923250.0,Self-employed,9,Secondary,ST,Yes,Rural,0
2002,38.0,Female,650682.0,Employed,6,Graduate,OBC,No,Urban,1
2003,39.0,Female,225231.0,Self-employed,5,Graduate,ST,Yes,Rural,1
2004,75.0,Female,355858.0,Unemployed,2,Secondary,OBC,Yes,Rural,1
2005,24.0,Female,130722.0,Employed,2,Graduate,OBC,No,Urban,0
2006,31.0,Male,337374.0,Employed,8,Graduate,OBC,No,Urban,0
2007,32.0,Male,666842.0,Self-employed,1,Secondary,General,No,Rural,0
2008,70.0,Female,99262.0,Employed,8,Secondary,OBC,No,Rural,0
2009,24.0,Male,91722.0,Employed,10,Secondary,SC,No,Urban,0
2010,26.0,Female,899228.0,Employed,7,Secondary,ST,No,Urban,1
2011,68.0,Male,745519.0,Employed,7,Graduate,General,Yes,Rural,1
2012,65.0,Male,290740.0,Employed,5,Primary,OBC,No,Rural,0
2013,25.0,Male,661340.0,Self-employed,3,Secondary,General,,Urban,1
2014,67.0,Male,150808.0,Self-employed,7,Secondary,General,Yes,Urban,1
2015,76.0,Female,305416.0,Employed,7,Graduate,ST,No,Urban,0
2016,40.0,Female,312128.0,Employed,7,Primary,OBC,No,Urban,1
2017,46.0,Female,795569.0,Unemployed,2,Graduate,OBC,No,Rural,0
2018,35.0,Female,448455.0,Employed,3,Primary,SC,No,Urban,1
2019,48.0,Female,820340.0,Self-employed,3,Graduate,ST,No,Rural,1
2020,47.0,Female,928383.0,Self-employed,4,Postgraduate,OBC,No,Rural,1
2021,69.0,Male,363030.0,Self-employed,9,Graduate,General,,Urban,1
2022,56.0,Female,,Employed,10,Graduate,OBC,,Urban,0
2023,52.0,Male,470411.0,Employed,1,Graduate,OBC,No,Urban,1
2024,35.0,Male,154697.0,Employed,7,Graduate,SC,No,Rural,1
2025,76.0,Female,538075.0,Employed,7,Graduate,OBC,No,Urban,1
2026,59.0,Male,281572.0,Employed,4,Secondary,General,No,Urban,1
2027,56.0,Male,807130.0,Self-employed,1,Graduate,OBC,No,Rural,0
2028,34.0,Male,670587.0,Self-employed,3,Postgraduate,General,Yes,Urban,1
2029,31.0,Male,740034.0,Self-employed,5,Secondary,OBC,No,Rural,0
2030,48.0,Female,199177.0,Self-employed,2,Postgraduate,General,No,Rural,1
2031,41.0,Male,210811.0,Employed,7,Graduate,ST,No,Urban,1
2032,,Male,556957.0,Unemployed,10,Graduate,General,No,Urban,1
2033,61.0,Male,213041.0,Employed,10,Graduate,General,No,Urban,1
2034,77.0,Male,588785.0,Employed,7,Graduate,General,No,Urban,0
2035,62.0,Female,,Employed,10,Secondary,ST,Yes,Rural,0
2036,51.0,Male,828492.0,Unemployed,5,,OBC,No,Rural,1
2037,20.0,Female,955347.0,Unemployed,10,Graduate,OBC,,Rural,1
2038,54.0,Female,307471.0,Employed,6,Postgraduate,General,No,Urban,0
2039,60.0,Female,142019.0,Employed,1,Graduate,OBC,No,Rural,1
2040,57.0,Female,764614.0,Employed,4,Secondary,General,No,Rural,1
2041,43.0,Female,159017.0,Employed,4,Secondary,OBC,No,Urban,0
2042,72.0,Male,905817.0,Employed,8,Postgraduate,OBC,No,Rural,0
2043,40.0,Male,268220.0,Unemployed,2,Primary,SC,Yes,Rural,0
2044,61.0,Male,155153.0,Self-employed,1,Graduate,ST,No,Rural,0
2045,56.0,Female,608114.0,Employed,7,Secondary,SC,,Rural,1
2046,32.0,Male,684322.0,Unemployed,6,Secondary,SC,No,Rural,0
2047,73.0,Male,658530.0,Employed,5,Secondary,SC,No,Urban,0
2048,66.0,Male,959498.0,Self-employed,8,Secondary,General,No,Rural,1
2049,21.0,Male,624388.0,Employed,2,Graduate,OBC,,Urban,1
2050,46.0,Male,795459.0,Self-employed,2,Secondary,General,No,Rural,1
2051,39.0,Other,961602.0,Self-employed,9,Secondary,OBC,No,Rural,0
2052,42.0,Male,,Self-employed,1,Graduate,General,No,Urban,1
2053,30.0,Female,408349.0,Employed,6,Postgraduate,OBC,,Rural,0
2054,35.0,Female,,Unemployed,3,Graduate,SC,No,Rural,0
2055,50.0,Male,638738.0,Employed,5,Primary,OBC,No,Rural,0
2056,33.0,Male,350572.0,Employed,8,Primary,OBC,No,Rural,1
2057,62.0,Male,909222.0,Employed,7,Graduate,OBC,No,Urban,1
2058,59.0,Male,161126.0,Self-employed,4,Postgraduate,General,No,Rural,1
2059,61.0,Female,402465.0,Self-employed,8,Secondary,General,,Rural,0
2060,79.0,Male,838525.0,Employed,10,Secondary,OBC,,Rural,0
2061,19.0,Male,618786.0,Employed,2,Graduate,General,,Rural,0
2062,72.0,Female,690539.0,Self-employed,7,Graduate,OBC,No,Rural,0
2063,52.0,Female,615273.0,Employed,5,Graduate,SC,No,Rural,1
2064,59.0,Female,868441.0,Employed,6,Secondary,OBC,No,Rural,0
2065,,Female,440659.0,Employed,3,Secondary,General,No,Rural,0
2066,47.0,Female,67718.0,Unemployed,10,Secondary,OBC,No,Rural,1
2067,76.0,Male,328849.0,Employed,7,Secondary,General,No,Rural,0
2068,72.0,Female,399762.0,Unemployed,7,Postgraduate,SC,No,Urban,0
2069,30.0,Male,112598.0,Employed,2,Primary,General,No,Rural,0
2070,30.0,Female,914310.0,Employed,1,Graduate,General,No,Rural,1
2071,35.0,Female,324383.0,Employed,10,Graduate,General,No,Rural,0
2072,49.0,Male,883054.0,Employed,2,Secondary,OBC,No,Urban,1
2073,49.0,Female,,Employed,8,Postgraduate,OBC,No,Urban,1
2074,52.0,Female,868706.0,Employed,10,Graduate,OBC,No,Urban,0
2075,76.0,Male,978923.0,Self-employed,3,Postgraduate,OBC,,Rural,0
2076,56.0,Female,944800.0,Employed,4,Secondary,General,No,Rural,1
2077,63.0,Male,196075.0,Unemployed,8,Primary,SC,No,Urban,1
2078,69.0,Female,736226.0,Self-employed,3,Secondary,OBC,No,Rural,0
2079,46.0,Female,203060.0,Self-employed,6,Secondary,SC,No,Rural,0
2080,79.0,Female,499110.0,Self-employed,2,Graduate,OBC,,Rural,0
